date,state,district,pincode,bio_age_5_17,bio_age_17_
14-10-2025,Telangana,Hyderabad,500054,15,9
14-10-2025,Telangana,Hyderabad,500062,16,22
14-10-2025,Telangana,Hyderabad,500067,11,1
14-10-2025,Telangana,Hyderabad,500072,18,13
14-10-2025,Telangana,Hyderabad,500073,0,2
14-10-2025,Telangana,Hyderabad,500082,2,3
14-10-2025,Telangana,Hyderabad,500095,1,1
15-10-2025,Telangana,Hyderabad,500007,3,8
15-10-2025,Telangana,Hyderabad,500008,47,42
15-10-2025,Telangana,Hyderabad,500017,18,5
15-10-2025,Telangana,Hyderabad,500025,2,0
15-10-2025,Telangana,Hyderabad,500029,27,6
15-10-2025,Telangana,Hyderabad,500054,5,20
15-10-2025,Telangana,Hyderabad,500064,54,47
15-10-2025,Telangana,Hyderabad,500078,2,0
16-11-2025,Telangana,Hyderabad,500005,0,2
16-11-2025,Telangana,Hyderabad,500023,12,6
16-11-2025,Telangana,Hyderabad,500024,6,3
16-11-2025,Telangana,Hyderabad,500028,2,0
16-11-2025,Telangana,Hyderabad,500036,7,7
16-11-2025,Telangana,Hyderabad,500064,1,0
16-11-2025,Telangana,Hyderabad,500081,2,0
17-11-2025,Telangana,Hyderabad,500006,63,25
17-11-2025,Telangana,Hyderabad,500013,45,15
17-11-2025,Telangana,Hyderabad,500018,20,16
17-11-2025,Telangana,Hyderabad,500047,1,0
17-11-2025,Telangana,Hyderabad,500061,9,18
17-11-2025,Telangana,Hyderabad,500063,1,0
17-11-2025,Telangana,Hyderabad,500080,15,4
17-11-2025,Telangana,Hyderabad,500087,2,0
17-11-2025,Telangana,Hyderabad,500094,4,8
18-11-2025,Telangana,Hyderabad,500008,104,41
18-11-2025,Telangana,Hyderabad,500010,21,2
18-11-2025,Telangana,Hyderabad,500016,10,9
18-11-2025,Telangana,Hyderabad,500017,14,6
18-11-2025,Telangana,Hyderabad,500020,65,26
18-11-2025,Telangana,Hyderabad,500025,2,2
18-11-2025,Telangana,Hyderabad,500029,25,5
18-11-2025,Telangana,Hyderabad,500031,4,0
18-11-2025,Telangana,Hyderabad,500033,3,6
18-11-2025,Telangana,Hyderabad,500045,31,14
18-11-2025,Telangana,Hyderabad,500050,2,5
18-11-2025,Telangana,Hyderabad,500054,11,10
18-11-2025,Telangana,Hyderabad,500056,10,6
18-11-2025,Telangana,Hyderabad,500085,2,0
18-11-2025,Telangana,Hyderabad,500094,10,5
25-11-2025,Telangana,Hyderabad,500001,62,19
25-11-2025,Telangana,Hyderabad,500011,23,13
25-11-2025,Telangana,Hyderabad,500015,10,12
25-11-2025,Telangana,Hyderabad,500017,14,10
25-11-2025,Telangana,Hyderabad,500020,40,29
25-11-2025,Telangana,Hyderabad,500023,42,18
25-11-2025,Telangana,Hyderabad,500024,16,9
25-11-2025,Telangana,Hyderabad,500027,15,8
25-11-2025,Telangana,Hyderabad,500034,18,2
25-11-2025,Telangana,Hyderabad,500038,8,1
25-11-2025,Telangana,Hyderabad,500040,13,7
25-11-2025,Telangana,Hyderabad,500044,5,8
25-11-2025,Telangana,Hyderabad,500045,12,10
25-11-2025,Telangana,Hyderabad,500047,0,2
25-11-2025,Telangana,Hyderabad,500050,1,4
25-11-2025,Telangana,Hyderabad,500054,15,2
25-11-2025,Telangana,Hyderabad,500058,7,5
25-11-2025,Telangana,Hyderabad,500067,10,6
25-11-2025,Telangana,Hyderabad,500072,17,12
25-11-2025,Telangana,Hyderabad,500073,2,1
08-11-2025,Telangana,Hyderabad,500003,33,7
08-11-2025,Telangana,Hyderabad,500004,7,7
08-11-2025,Telangana,Hyderabad,500011,24,4
08-11-2025,Telangana,Hyderabad,500024,19,10
08-11-2025,Telangana,Hyderabad,500036,33,17
08-11-2025,Telangana,Hyderabad,500042,4,2
08-11-2025,Telangana,Hyderabad,500047,0,1
08-11-2025,Telangana,Hyderabad,500049,10,7
08-11-2025,Telangana,Hyderabad,500059,47,16
08-11-2025,Telangana,Hyderabad,500061,20,14
08-11-2025,Telangana,Hyderabad,500062,16,12
08-11-2025,Telangana,Hyderabad,500064,100,44
08-11-2025,Telangana,Hyderabad,500082,6,4
08-11-2025,Telangana,Hyderabad,500091,4,1
10-11-2025,Telangana,Hyderabad,500002,39,20
10-11-2025,Telangana,Hyderabad,500007,9,0
10-11-2025,Telangana,Hyderabad,500015,17,10
10-11-2025,Telangana,Hyderabad,500016,6,13
10-11-2025,Telangana,Hyderabad,500020,52,29
10-11-2025,Telangana,Hyderabad,500025,1,1
10-11-2025,Telangana,Hyderabad,500040,9,10
10-11-2025,Telangana,Hyderabad,500053,123,48
10-11-2025,Telangana,Hyderabad,500054,6,11
10-11-2025,Telangana,Hyderabad,500058,9,3
10-11-2025,Telangana,Hyderabad,500061,15,16
10-11-2025,Telangana,Hyderabad,500072,16,11
07-11-2025,Telangana,Hyderabad,500009,6,10
07-11-2025,Telangana,Hyderabad,500024,44,13
07-11-2025,Telangana,Hyderabad,500025,2,1
07-11-2025,Telangana,Hyderabad,500028,46,27
07-11-2025,Telangana,Hyderabad,500040,17,8
07-11-2025,Telangana,Hyderabad,500054,8,12
07-11-2025,Telangana,Hyderabad,500058,2,2
07-11-2025,Telangana,Hyderabad,500062,21,8
07-11-2025,Telangana,Hyderabad,500063,1,0
07-11-2025,Telangana,Hyderabad,500064,55,29
07-11-2025,Telangana,Hyderabad,500065,10,3
11-11-2025,Telangana,Hyderabad,500006,33,27
11-11-2025,Telangana,Hyderabad,500012,11,11
11-11-2025,Telangana,Hyderabad,500024,36,11
11-11-2025,Telangana,Hyderabad,500027,11,8
11-11-2025,Telangana,Hyderabad,500033,3,1
11-11-2025,Telangana,Hyderabad,500036,17,23
11-11-2025,Telangana,Hyderabad,500038,6,7
11-11-2025,Telangana,Hyderabad,500040,9,9
11-11-2025,Telangana,Hyderabad,500054,16,5
11-11-2025,Telangana,Hyderabad,500065,10,5
11-11-2025,Telangana,Hyderabad,500072,24,11
11-11-2025,Telangana,Hyderabad,500087,0,1
11-11-2025,Telangana,Hyderabad,500096,2,2
22-11-2025,Telangana,Hyderabad,500003,22,13
22-11-2025,Telangana,Hyderabad,500005,68,27
22-11-2025,Telangana,Hyderabad,500010,25,7
22-11-2025,Telangana,Hyderabad,500020,42,19
22-11-2025,Telangana,Hyderabad,500026,8,3
22-11-2025,Telangana,Hyderabad,500029,9,2
22-11-2025,Telangana,Hyderabad,500040,15,7
22-11-2025,Telangana,Hyderabad,500053,85,31
22-11-2025,Telangana,Hyderabad,500054,9,6
22-11-2025,Telangana,Hyderabad,500056,9,4
22-11-2025,Telangana,Hyderabad,500057,5,1
22-11-2025,Telangana,Hyderabad,500062,17,7
22-11-2025,Telangana,Hyderabad,500065,20,8
22-11-2025,Telangana,Hyderabad,500082,10,6
23-11-2025,Telangana,Hyderabad,500001,2,1
23-11-2025,Telangana,Hyderabad,500002,0,1
23-11-2025,Telangana,Hyderabad,500005,4,3
23-11-2025,Telangana,Hyderabad,500011,5,2
23-11-2025,Telangana,Hyderabad,500020,9,6
23-11-2025,Telangana,Hyderabad,500027,2,2
23-11-2025,Telangana,Hyderabad,500036,19,6
23-11-2025,Telangana,Hyderabad,500044,2,1
24-11-2025,Telangana,Hyderabad,500003,26,15
24-11-2025,Telangana,Hyderabad,500010,8,10
24-11-2025,Telangana,Hyderabad,500018,27,12
24-11-2025,Telangana,Hyderabad,500020,21,20
24-11-2025,Telangana,Hyderabad,500036,17,13
24-11-2025,Telangana,Hyderabad,500040,8,8
24-11-2025,Telangana,Hyderabad,500047,1,0
24-11-2025,Telangana,Hyderabad,500053,71,22
24-11-2025,Telangana,Hyderabad,500058,5,4
24-11-2025,Telangana,Hyderabad,500059,33,25
24-11-2025,Telangana,Hyderabad,500061,16,14
24-11-2025,Telangana,Hyderabad,500062,16,6
24-11-2025,Telangana,Hyderabad,500064,34,9
24-11-2025,Telangana,Hyderabad,500078,0,1
13-11-2025,Telangana,Hyderabad,500007,6,4
13-11-2025,Telangana,Hyderabad,500009,5,5
13-11-2025,Telangana,Hyderabad,500010,21,11
13-11-2025,Telangana,Hyderabad,500017,21,5
13-11-2025,Telangana,Hyderabad,500020,58,26
13-11-2025,Telangana,Hyderabad,500031,3,1
13-11-2025,Telangana,Hyderabad,500034,14,11
13-11-2025,Telangana,Hyderabad,500054,10,7
13-11-2025,Telangana,Hyderabad,500058,7,2
13-11-2025,Telangana,Hyderabad,500059,29,23
13-11-2025,Telangana,Hyderabad,500067,14,5
13-11-2025,Telangana,Hyderabad,500096,4,1
12-11-2025,Telangana,Hyderabad,500003,13,19
12-11-2025,Telangana,Hyderabad,500012,18,9
12-11-2025,Telangana,Hyderabad,500018,13,13
12-11-2025,Telangana,Hyderabad,500024,27,11
12-11-2025,Telangana,Hyderabad,500029,18,6
12-11-2025,Telangana,Hyderabad,500031,1,2
12-11-2025,Telangana,Hyderabad,500045,27,20
12-11-2025,Telangana,Hyderabad,500050,6,1
12-11-2025,Telangana,Hyderabad,500053,111,49
12-11-2025,Telangana,Hyderabad,500080,3,4
12-11-2025,Telangana,Hyderabad,500081,1,3
12-11-2025,Telangana,Hyderabad,500095,2,2
19-11-2025,Telangana,Hyderabad,500002,61,28
19-11-2025,Telangana,Hyderabad,500006,40,18
19-11-2025,Telangana,Hyderabad,500007,3,7
19-11-2025,Telangana,Hyderabad,500012,37,9
19-11-2025,Telangana,Hyderabad,500013,37,24
19-11-2025,Telangana,Hyderabad,500016,8,8
19-11-2025,Telangana,Hyderabad,500020,94,18
19-11-2025,Telangana,Hyderabad,500045,16,9
19-11-2025,Telangana,Hyderabad,500050,6,2
19-11-2025,Telangana,Hyderabad,500055,1,2
19-11-2025,Telangana,Hyderabad,500063,1,0
19-11-2025,Telangana,Hyderabad,500081,1,1
19-11-2025,Telangana,Hyderabad,500091,4,0
20-11-2025,Telangana,Hyderabad,500001,28,13
20-11-2025,Telangana,Hyderabad,500002,39,16
20-11-2025,Telangana,Hyderabad,500004,13,10
20-11-2025,Telangana,Hyderabad,500007,5,4
20-11-2025,Telangana,Hyderabad,500010,17,15
20-11-2025,Telangana,Hyderabad,500018,24,14
20-11-2025,Telangana,Hyderabad,500024,27,19
20-11-2025,Telangana,Hyderabad,500025,7,5
20-11-2025,Telangana,Hyderabad,500026,11,8
20-11-2025,Telangana,Hyderabad,500049,4,4
20-11-2025,Telangana,Hyderabad,500050,3,1
20-11-2025,Telangana,Hyderabad,500062,12,4
20-11-2025,Telangana,Hyderabad,500064,55,24
20-11-2025,Telangana,Hyderabad,500080,9,8
20-11-2025,Telangana,Hyderabad,500081,0,2
15-11-2025,Telangana,Hyderabad,500006,60,18
15-11-2025,Telangana,Hyderabad,500010,22,9
15-11-2025,Telangana,Hyderabad,500033,6,3
15-11-2025,Telangana,Hyderabad,500034,19,3
15-11-2025,Telangana,Hyderabad,500042,5,0
15-11-2025,Telangana,Hyderabad,500045,20,4
15-11-2025,Telangana,Hyderabad,500053,84,32
15-11-2025,Telangana,Hyderabad,500058,11,3
15-11-2025,Telangana,Hyderabad,500064,55,19
15-11-2025,Telangana,Hyderabad,500065,22,12
15-11-2025,Telangana,Hyderabad,500067,8,0
15-11-2025,Telangana,Hyderabad,500078,1,1
15-11-2025,Telangana,Hyderabad,500085,2,0
15-11-2025,Telangana,Hyderabad,500087,1,0
15-11-2025,Telangana,Hyderabad,500094,5,5
14-11-2025,Telangana,Hyderabad,500008,35,19
14-11-2025,Telangana,Hyderabad,500013,31,18
14-11-2025,Telangana,Hyderabad,500023,23,12
14-11-2025,Telangana,Hyderabad,500027,4,3
14-11-2025,Telangana,Hyderabad,500036,22,15
14-11-2025,Telangana,Hyderabad,500049,3,5
14-11-2025,Telangana,Hyderabad,500061,10,6
14-11-2025,Telangana,Hyderabad,500094,2,2
21-11-2025,Telangana,Hyderabad,500002,33,14
21-11-2025,Telangana,Hyderabad,500004,15,3
21-11-2025,Telangana,Hyderabad,500008,101,28
21-11-2025,Telangana,Hyderabad,500009,14,3
21-11-2025,Telangana,Hyderabad,500031,1,2
21-11-2025,Telangana,Hyderabad,500033,5,0
21-11-2025,Telangana,Hyderabad,500042,6,2
21-11-2025,Telangana,Hyderabad,500044,12,5
21-11-2025,Telangana,Hyderabad,500066,0,1
21-11-2025,Telangana,Hyderabad,500067,5,1
21-11-2025,Telangana,Hyderabad,500094,7,4
28-11-2025,Telangana,Hyderabad,500001,34,20
28-11-2025,Telangana,Hyderabad,500011,18,9
28-11-2025,Telangana,Hyderabad,500013,30,26
28-11-2025,Telangana,Hyderabad,500024,25,14
28-11-2025,Telangana,Hyderabad,500025,1,2
28-11-2025,Telangana,Hyderabad,500065,18,7
28-11-2025,Telangana,Hyderabad,500067,9,3
28-11-2025,Telangana,Hyderabad,500072,9,8
28-11-2025,Telangana,Hyderabad,500080,6,6
28-11-2025,Telangana,Hyderabad,500091,2,0
28-11-2025,Telangana,Hyderabad,500095,1,2
27-11-2025,Telangana,Hyderabad,500007,5,13
27-11-2025,Telangana,Hyderabad,500008,44,41
27-11-2025,Telangana,Hyderabad,500010,16,9
27-11-2025,Telangana,Hyderabad,500036,19,17
27-11-2025,Telangana,Hyderabad,500041,1,1
27-11-2025,Telangana,Hyderabad,500044,10,2
27-11-2025,Telangana,Hyderabad,500082,6,4
01-12-2025,Telangana,Hyderabad,500010,19,7
01-12-2025,Telangana,Hyderabad,500015,14,8
01-12-2025,Telangana,Hyderabad,500023,28,20
01-12-2025,Telangana,Hyderabad,500040,17,11
01-12-2025,Telangana,Hyderabad,500061,38,19
01-12-2025,Telangana,Hyderabad,500073,3,1
01-12-2025,Telangana,Hyderabad,500080,12,11
01-12-2025,Telangana,Hyderabad,500082,4,2
01-12-2025,Telangana,Hyderabad,500091,0,1
01-12-2025,Telangana,Hyderabad,500095,2,1
29-11-2025,Telangana,Hyderabad,500004,26,9
29-11-2025,Telangana,Hyderabad,500012,76,7
29-11-2025,Telangana,Hyderabad,500013,43,29
29-11-2025,Telangana,Hyderabad,500015,22,10
29-11-2025,Telangana,Hyderabad,500025,5,2
29-11-2025,Telangana,Hyderabad,500027,15,8
29-11-2025,Telangana,Hyderabad,500028,76,24
29-11-2025,Telangana,Hyderabad,500057,4,5
29-11-2025,Telangana,Hyderabad,500059,31,25
29-11-2025,Telangana,Hyderabad,500064,57,26
29-11-2025,Telangana,Hyderabad,500065,14,8
29-11-2025,Telangana,Hyderabad,500078,1,0
29-11-2025,Telangana,Hyderabad,500081,0,1
29-11-2025,Telangana,Hyderabad,500087,1,1
02-12-2025,Telangana,Hyderabad,500003,22,24
02-12-2025,Telangana,Hyderabad,500007,4,2
02-12-2025,Telangana,Hyderabad,500010,15,10
02-12-2025,Telangana,Hyderabad,500012,11,16
02-12-2025,Telangana,Hyderabad,500017,23,12
02-12-2025,Telangana,Hyderabad,500023,48,34
02-12-2025,Telangana,Hyderabad,500026,12,6
02-12-2025,Telangana,Hyderabad,500027,5,11
02-12-2025,Telangana,Hyderabad,500045,14,8
02-12-2025,Telangana,Hyderabad,500049,10,6
02-12-2025,Telangana,Hyderabad,500050,13,1
02-12-2025,Telangana,Hyderabad,500055,1,2
02-12-2025,Telangana,Hyderabad,500057,1,1
02-12-2025,Telangana,Hyderabad,500061,54,13
02-12-2025,Telangana,Hyderabad,500062,6,11
02-12-2025,Telangana,Hyderabad,500081,1,0
30-11-2025,Telangana,Hyderabad,500001,1,0
30-11-2025,Telangana,Hyderabad,500006,1,1
30-11-2025,Telangana,Hyderabad,500013,2,4
30-11-2025,Telangana,Hyderabad,500034,4,1
25-12-2025,Telangana,Hyderabad,500002,6,4
25-12-2025,Telangana,Hyderabad,500020,1,0
25-12-2025,Telangana,Hyderabad,500027,4,0
25-12-2025,Telangana,Hyderabad,500036,12,3
25-12-2025,Telangana,Hyderabad,500072,1,0
24-12-2025,Telangana,Hyderabad,500001,43,14
24-12-2025,Telangana,Hyderabad,500005,71,38
24-12-2025,Telangana,Hyderabad,500027,11,13
24-12-2025,Telangana,Hyderabad,500029,20,3
24-12-2025,Telangana,Hyderabad,500034,18,8
24-12-2025,Telangana,Hyderabad,500036,32,17
24-12-2025,Telangana,Hyderabad,500042,4,3
24-12-2025,Telangana,Hyderabad,500049,13,12
24-12-2025,Telangana,Hyderabad,500050,0,5
24-12-2025,Telangana,Hyderabad,500054,14,1
24-12-2025,Telangana,Hyderabad,500058,11,5
24-12-2025,Telangana,Hyderabad,500081,1,0
26-11-2025,Telangana,Hyderabad,500005,36,20
26-11-2025,Telangana,Hyderabad,500008,67,35
26-11-2025,Telangana,Hyderabad,500009,12,5
26-11-2025,Telangana,Hyderabad,500012,77,6
26-11-2025,Telangana,Hyderabad,500018,36,13
26-11-2025,Telangana,Hyderabad,500020,39,24
26-11-2025,Telangana,Hyderabad,500033,2,2
26-11-2025,Telangana,Hyderabad,500045,18,9
26-11-2025,Telangana,Hyderabad,500054,6,7
26-11-2025,Telangana,Hyderabad,500062,8,11
26-11-2025,Telangana,Hyderabad,500063,0,1
03-12-2025,Telangana,Hyderabad,500004,12,11
03-12-2025,Telangana,Hyderabad,500011,8,11
03-12-2025,Telangana,Hyderabad,500012,22,8
03-12-2025,Telangana,Hyderabad,500017,13,14
03-12-2025,Telangana,Hyderabad,500045,22,14
03-12-2025,Telangana,Hyderabad,500047,2,1
03-12-2025,Telangana,Hyderabad,500049,2,10
03-12-2025,Telangana,Hyderabad,500050,0,1
03-12-2025,Telangana,Hyderabad,500058,15,6
03-12-2025,Telangana,Hyderabad,500059,35,19
03-12-2025,Telangana,Hyderabad,500061,52,9
03-12-2025,Telangana,Hyderabad,500081,0,1
03-12-2025,Telangana,Hyderabad,500095,1,1
04-12-2025,Telangana,Hyderabad,500002,42,14
04-12-2025,Telangana,Hyderabad,500006,62,34
04-12-2025,Telangana,Hyderabad,500013,34,23
04-12-2025,Telangana,Hyderabad,500017,16,5
04-12-2025,Telangana,Hyderabad,500020,37,18
04-12-2025,Telangana,Hyderabad,500036,20,19
04-12-2025,Telangana,Hyderabad,500056,5,4
04-12-2025,Telangana,Hyderabad,500059,40,38
04-12-2025,Telangana,Hyderabad,500063,1,1
04-12-2025,Telangana,Hyderabad,500067,28,3
04-12-2025,Telangana,Hyderabad,500085,1,1
05-12-2025,Telangana,Hyderabad,500003,20,13
05-12-2025,Telangana,Hyderabad,500007,4,3
05-12-2025,Telangana,Hyderabad,500011,13,7
05-12-2025,Telangana,Hyderabad,500012,48,14
05-12-2025,Telangana,Hyderabad,500040,16,12
05-12-2025,Telangana,Hyderabad,500058,7,1
05-12-2025,Telangana,Hyderabad,500065,3,10
05-12-2025,Telangana,Hyderabad,500095,2,0
07-12-2025,Telangana,Hyderabad,500002,2,0
07-12-2025,Telangana,Hyderabad,500006,0,1
07-12-2025,Telangana,Hyderabad,500011,2,0
07-12-2025,Telangana,Hyderabad,500013,1,0
07-12-2025,Telangana,Hyderabad,500015,0,1
07-12-2025,Telangana,Hyderabad,500025,1,0
07-12-2025,Telangana,Hyderabad,500029,1,0
07-12-2025,Telangana,Hyderabad,500067,3,0
08-12-2025,Telangana,Hyderabad,500004,17,3
08-12-2025,Telangana,Hyderabad,500016,8,5
08-12-2025,Telangana,Hyderabad,500026,7,7
08-12-2025,Telangana,Hyderabad,500043,1,0
08-12-2025,Telangana,Hyderabad,500056,3,6
08-12-2025,Telangana,Hyderabad,500061,26,15
08-12-2025,Telangana,Hyderabad,500062,6,7
08-12-2025,Telangana,Hyderabad,500072,9,15
08-12-2025,Telangana,Hyderabad,500073,2,1
06-12-2025,Telangana,Hyderabad,500001,38,13
06-12-2025,Telangana,Hyderabad,500004,27,5
06-12-2025,Telangana,Hyderabad,500005,81,23
06-12-2025,Telangana,Hyderabad,500017,17,8
06-12-2025,Telangana,Hyderabad,500029,13,5
06-12-2025,Telangana,Hyderabad,500033,6,3
06-12-2025,Telangana,Hyderabad,500056,8,7
06-12-2025,Telangana,Hyderabad,500078,1,1
06-12-2025,Telangana,Hyderabad,500094,6,4
21-12-2025,Telangana,Hyderabad,500001,2,0
21-12-2025,Telangana,Hyderabad,500006,4,2
21-12-2025,Telangana,Hyderabad,500024,12,4
21-12-2025,Telangana,Hyderabad,500028,7,0
21-12-2025,Telangana,Hyderabad,500073,3,0
20-12-2025,Telangana,Hyderabad,500002,56,18
20-12-2025,Telangana,Hyderabad,500010,36,11
20-12-2025,Telangana,Hyderabad,500011,34,10
20-12-2025,Telangana,Hyderabad,500016,25,10
20-12-2025,Telangana,Hyderabad,500024,25,13
20-12-2025,Telangana,Hyderabad,500026,18,4
20-12-2025,Telangana,Hyderabad,500034,28,8
20-12-2025,Telangana,Hyderabad,500036,33,17
20-12-2025,Telangana,Hyderabad,500073,9,1
20-12-2025,Telangana,Hyderabad,500081,2,2
20-12-2025,Telangana,Hyderabad,500085,2,2
09-12-2025,Telangana,Hyderabad,500004,37,6
09-12-2025,Telangana,Hyderabad,500006,58,33
09-12-2025,Telangana,Hyderabad,500018,38,9
09-12-2025,Telangana,Hyderabad,500026,11,4
09-12-2025,Telangana,Hyderabad,500087,2,0
09-12-2025,Telangana,Hyderabad,500094,4,5
10-12-2025,Telangana,Hyderabad,500007,6,8
10-12-2025,Telangana,Hyderabad,500027,8,5
10-12-2025,Telangana,Hyderabad,500033,5,2
10-12-2025,Telangana,Hyderabad,500047,2,0
10-12-2025,Telangana,Hyderabad,500050,7,0
10-12-2025,Telangana,Hyderabad,500053,93,40
10-12-2025,Telangana,Hyderabad,500055,0,2
10-12-2025,Telangana,Hyderabad,500056,5,9
10-12-2025,Telangana,Hyderabad,500061,24,15
10-12-2025,Telangana,Hyderabad,500062,12,11
10-12-2025,Telangana,Hyderabad,500073,6,1
10-12-2025,Telangana,Hyderabad,500078,3,0
10-12-2025,Telangana,Hyderabad,500080,10,5
10-12-2025,Telangana,Hyderabad,500091,0,1
11-12-2025,Telangana,Hyderabad,500004,8,4
11-12-2025,Telangana,Hyderabad,500023,36,22
11-12-2025,Telangana,Hyderabad,500026,8,10
11-12-2025,Telangana,Hyderabad,500029,9,7
11-12-2025,Telangana,Hyderabad,500031,0,1
11-12-2025,Telangana,Hyderabad,500034,13,10
11-12-2025,Telangana,Hyderabad,500036,16,10
11-12-2025,Telangana,Hyderabad,500044,7,7
11-12-2025,Telangana,Hyderabad,500049,11,15
11-12-2025,Telangana,Hyderabad,500050,2,6
11-12-2025,Telangana,Hyderabad,500056,7,1
11-12-2025,Telangana,Hyderabad,500057,4,4
11-12-2025,Telangana,Hyderabad,500085,1,1
11-12-2025,Telangana,Hyderabad,500095,3,0
12-12-2025,Telangana,Hyderabad,500003,29,14
12-12-2025,Telangana,Hyderabad,500009,13,4
12-12-2025,Telangana,Hyderabad,500017,17,8
12-12-2025,Telangana,Hyderabad,500018,31,11
12-12-2025,Telangana,Hyderabad,500024,13,5
12-12-2025,Telangana,Hyderabad,500025,3,2
12-12-2025,Telangana,Hyderabad,500028,46,28
12-12-2025,Telangana,Hyderabad,500038,9,2
12-12-2025,Telangana,Hyderabad,500050,4,3
12-12-2025,Telangana,Hyderabad,500055,0,2
12-12-2025,Telangana,Hyderabad,500059,36,21
12-12-2025,Telangana,Hyderabad,500064,38,19
19-12-2025,Telangana,Hyderabad,500001,39,8
19-12-2025,Telangana,Hyderabad,500011,16,5
19-12-2025,Telangana,Hyderabad,500013,56,19
19-12-2025,Telangana,Hyderabad,500017,11,8
19-12-2025,Telangana,Hyderabad,500023,95,22
19-12-2025,Telangana,Hyderabad,500029,7,3
19-12-2025,Telangana,Hyderabad,500034,12,12
19-12-2025,Telangana,Hyderabad,500036,22,11
19-12-2025,Telangana,Hyderabad,500055,5,2
19-12-2025,Telangana,Hyderabad,500059,88,23
19-12-2025,Telangana,Hyderabad,500062,11,9
19-12-2025,Telangana,Hyderabad,500073,4,3
19-12-2025,Telangana,Hyderabad,500085,1,1
19-12-2025,Telangana,Hyderabad,500094,8,4
18-12-2025,Telangana,Hyderabad,500001,56,15
18-12-2025,Telangana,Hyderabad,500002,58,17
18-12-2025,Telangana,Hyderabad,500005,118,46
18-12-2025,Telangana,Hyderabad,500012,14,11
18-12-2025,Telangana,Hyderabad,500016,9,5
18-12-2025,Telangana,Hyderabad,500018,26,14
18-12-2025,Telangana,Hyderabad,500027,9,9
18-12-2025,Telangana,Hyderabad,500033,10,4
18-12-2025,Telangana,Hyderabad,500034,30,13
18-12-2025,Telangana,Hyderabad,500038,7,5
18-12-2025,Telangana,Hyderabad,500058,14,6
18-12-2025,Telangana,Hyderabad,500062,21,14
18-12-2025,Telangana,Hyderabad,500064,127,30
18-12-2025,Telangana,Hyderabad,500078,0,2
14-12-2025,Telangana,Hyderabad,500003,4,0
14-12-2025,Telangana,Hyderabad,500008,1,0
13-12-2025,Telangana,Hyderabad,500018,45,8
13-12-2025,Telangana,Hyderabad,500027,4,6
13-12-2025,Telangana,Hyderabad,500049,12,3
13-12-2025,Telangana,Hyderabad,500054,30,8
13-12-2025,Telangana,Hyderabad,500093,1,0
13-12-2025,Telangana,Hyderabad,500095,0,2
15-12-2025,Telangana,Hyderabad,500001,35,12
15-12-2025,Telangana,Hyderabad,500004,7,8
15-12-2025,Telangana,Hyderabad,500007,9,4
15-12-2025,Telangana,Hyderabad,500010,27,4
15-12-2025,Telangana,Hyderabad,500011,21,16
15-12-2025,Telangana,Hyderabad,500013,46,10
15-12-2025,Telangana,Hyderabad,500028,45,14
15-12-2025,Telangana,Hyderabad,500033,12,6
15-12-2025,Telangana,Hyderabad,500036,23,11
15-12-2025,Telangana,Hyderabad,500040,15,12
15-12-2025,Telangana,Hyderabad,500045,23,13
15-12-2025,Telangana,Hyderabad,500049,15,4
15-12-2025,Telangana,Hyderabad,500050,2,2
15-12-2025,Telangana,Hyderabad,500065,15,9
15-12-2025,Telangana,Hyderabad,500067,14,4
15-12-2025,Telangana,Hyderabad,500081,2,0
15-12-2025,Telangana,Hyderabad,500096,10,2
16-12-2025,Telangana,Hyderabad,500009,9,8
16-12-2025,Telangana,Hyderabad,500013,62,26
16-12-2025,Telangana,Hyderabad,500025,3,0
16-12-2025,Telangana,Hyderabad,500045,30,10
16-12-2025,Telangana,Hyderabad,500053,153,58
16-12-2025,Telangana,Hyderabad,500054,10,10
16-12-2025,Telangana,Hyderabad,500059,53,23
16-12-2025,Telangana,Hyderabad,500073,6,1
16-12-2025,Telangana,Hyderabad,500085,1,1
17-12-2025,Telangana,Hyderabad,500003,43,13
17-12-2025,Telangana,Hyderabad,500018,31,9
17-12-2025,Telangana,Hyderabad,500047,1,0
17-12-2025,Telangana,Hyderabad,500057,4,2
17-12-2025,Telangana,Hyderabad,500061,48,9
