date,state,district,pincode,age_0_5,age_5_17,age_18_greater
25-10-2025,Telangana,Hyderabad,500034,7,3,0
25-10-2025,Telangana,Hyderabad,500040,1,0,0
25-10-2025,Telangana,Hyderabad,500073,2,1,0
25-10-2025,Telangana,Hyderabad,500082,4,0,0
25-10-2025,Telangana,Hyderabad,500096,1,0,0
28-10-2025,Telangana,Hyderabad,500016,1,1,0
28-10-2025,Telangana,Hyderabad,500024,3,1,0
28-10-2025,Telangana,Hyderabad,500028,3,1,0
28-10-2025,Telangana,Hyderabad,500029,1,0,0
28-10-2025,Telangana,Hyderabad,500034,1,0,0
28-10-2025,Telangana,Hyderabad,500045,4,0,0
28-10-2025,Telangana,Hyderabad,500064,10,3,0
27-10-2025,Telangana,Hyderabad,500003,1,0,0
27-10-2025,Telangana,Hyderabad,500023,3,2,0
27-10-2025,Telangana,Hyderabad,500024,3,0,0
27-10-2025,Telangana,Hyderabad,500042,1,0,0
27-10-2025,Telangana,Hyderabad,500054,1,0,0
27-10-2025,Telangana,Hyderabad,500056,1,0,0
27-10-2025,Telangana,Hyderabad,500058,2,0,0
27-10-2025,Telangana,Hyderabad,500062,4,1,0
27-10-2025,Telangana,Hyderabad,500082,2,0,0
29-10-2025,Telangana,Hyderabad,500001,1,1,3
29-10-2025,Telangana,Hyderabad,500005,11,2,0
29-10-2025,Telangana,Hyderabad,500006,8,0,0
29-10-2025,Telangana,Hyderabad,500024,3,1,0
29-10-2025,Telangana,Hyderabad,500036,2,0,0
29-10-2025,Telangana,Hyderabad,500054,5,1,0
29-10-2025,Telangana,Hyderabad,500058,2,0,0
29-10-2025,Telangana,Hyderabad,500094,2,0,0
30-10-2025,Telangana,Hyderabad,500015,4,0,0
30-10-2025,Telangana,Hyderabad,500018,12,1,0
30-10-2025,Telangana,Hyderabad,500040,4,1,0
30-10-2025,Telangana,Hyderabad,500053,34,6,0
30-10-2025,Telangana,Hyderabad,500054,8,0,0
30-10-2025,Telangana,Hyderabad,500056,2,0,0
30-10-2025,Telangana,Hyderabad,500065,6,1,0
30-10-2025,Telangana,Hyderabad,500094,5,1,0
31-10-2025,Telangana,Hyderabad,500002,7,1,0
31-10-2025,Telangana,Hyderabad,500010,2,0,0
31-10-2025,Telangana,Hyderabad,500013,4,0,0
31-10-2025,Telangana,Hyderabad,500029,2,2,1
31-10-2025,Telangana,Hyderabad,500036,1,1,0
31-10-2025,Telangana,Hyderabad,500049,3,0,0
31-10-2025,Telangana,Hyderabad,500073,2,0,0
31-10-2025,Telangana,Hyderabad,500095,1,0,0
02-11-2025,Telangana,Hyderabad,500003,4,3,0
02-11-2025,Telangana,Hyderabad,500005,21,3,0
02-11-2025,Telangana,Hyderabad,500006,13,3,0
02-11-2025,Telangana,Hyderabad,500044,6,0,0
02-11-2025,Telangana,Hyderabad,500056,2,1,0
02-11-2025,Telangana,Hyderabad,500057,1,0,0
02-11-2025,Telangana,Hyderabad,500082,2,1,0
01-11-2025,Telangana,Hyderabad,500001,3,0,0
01-11-2025,Telangana,Hyderabad,500002,3,3,0
01-11-2025,Telangana,Hyderabad,500015,2,0,0
01-11-2025,Telangana,Hyderabad,500028,4,2,0
01-11-2025,Telangana,Hyderabad,500049,1,0,0
11-11-2025,Telangana,Hyderabad,500001,2,2,0
11-11-2025,Telangana,Hyderabad,500008,10,1,1
11-11-2025,Telangana,Hyderabad,500009,1,0,0
11-11-2025,Telangana,Hyderabad,500011,1,0,0
11-11-2025,Telangana,Hyderabad,500016,1,0,0
11-11-2025,Telangana,Hyderabad,500028,10,1,1
11-11-2025,Telangana,Hyderabad,500034,1,1,0
11-11-2025,Telangana,Hyderabad,500058,1,0,0
11-11-2025,Telangana,Hyderabad,500063,1,0,0
10-11-2025,Telangana,Hyderabad,500001,6,1,0
10-11-2025,Telangana,Hyderabad,500006,19,3,0
10-11-2025,Telangana,Hyderabad,500011,2,1,0
10-11-2025,Telangana,Hyderabad,500017,1,1,0
10-11-2025,Telangana,Hyderabad,500027,3,0,0
10-11-2025,Telangana,Hyderabad,500045,5,2,0
10-11-2025,Telangana,Hyderabad,500055,1,1,0
10-11-2025,Telangana,Hyderabad,500056,2,0,0
10-11-2025,Telangana,Hyderabad,500059,14,1,0
10-11-2025,Telangana,Hyderabad,500062,3,1,0
10-11-2025,Telangana,Hyderabad,500065,6,0,0
10-11-2025,Telangana,Hyderabad,500073,0,1,0
12-11-2025,Telangana,Hyderabad,500005,16,4,1
12-11-2025,Telangana,Hyderabad,500008,5,2,0
12-11-2025,Telangana,Hyderabad,500013,2,1,0
12-11-2025,Telangana,Hyderabad,500025,1,0,0
12-11-2025,Telangana,Hyderabad,500034,1,1,0
12-11-2025,Telangana,Hyderabad,500044,2,0,0
12-11-2025,Telangana,Hyderabad,500056,1,0,0
12-11-2025,Telangana,Hyderabad,500059,6,2,0
12-11-2025,Telangana,Hyderabad,500065,3,0,0
12-11-2025,Telangana,Hyderabad,500072,1,0,0
16-11-2025,Telangana,Hyderabad,500003,1,0,0
16-11-2025,Telangana,Hyderabad,500013,3,0,0
16-11-2025,Telangana,Hyderabad,500020,7,1,0
16-11-2025,Telangana,Hyderabad,500027,2,0,1
16-11-2025,Telangana,Hyderabad,500038,1,1,0
16-11-2025,Telangana,Hyderabad,500040,1,0,0
16-11-2025,Telangana,Hyderabad,500045,4,1,0
16-11-2025,Telangana,Hyderabad,500049,1,1,0
16-11-2025,Telangana,Hyderabad,500054,2,0,0
16-11-2025,Telangana,Hyderabad,500072,4,0,0
15-11-2025,Telangana,Hyderabad,500004,7,0,1
15-11-2025,Telangana,Hyderabad,500020,13,0,0
15-11-2025,Telangana,Hyderabad,500023,28,7,0
15-11-2025,Telangana,Hyderabad,500029,3,1,2
15-11-2025,Telangana,Hyderabad,500036,14,2,1
15-11-2025,Telangana,Hyderabad,500049,1,1,0
15-11-2025,Telangana,Hyderabad,500054,6,1,0
15-11-2025,Telangana,Hyderabad,500056,1,3,0
15-11-2025,Telangana,Hyderabad,500057,2,0,0
15-11-2025,Telangana,Hyderabad,500072,3,1,0
15-11-2025,Telangana,Hyderabad,500073,2,0,0
19-11-2025,Telangana,Hyderabad,500001,6,1,0
19-11-2025,Telangana,Hyderabad,500008,33,4,1
19-11-2025,Telangana,Hyderabad,500010,5,1,0
19-11-2025,Telangana,Hyderabad,500014,0,1,0
19-11-2025,Telangana,Hyderabad,500015,2,1,0
19-11-2025,Telangana,Hyderabad,500023,16,2,2
19-11-2025,Telangana,Hyderabad,500024,7,3,1
19-11-2025,Telangana,Hyderabad,500025,1,0,0
19-11-2025,Telangana,Hyderabad,500026,5,0,0
19-11-2025,Telangana,Hyderabad,500036,6,1,0
19-11-2025,Telangana,Hyderabad,500057,2,0,0
19-11-2025,Telangana,Hyderabad,500064,21,2,0
19-11-2025,Telangana,Hyderabad,500096,2,0,0
25-11-2025,Telangana,Hyderabad,500003,1,1,0
25-11-2025,Telangana,Hyderabad,500012,3,1,0
25-11-2025,Telangana,Hyderabad,500014,0,1,0
25-11-2025,Telangana,Hyderabad,500055,1,0,0
25-11-2025,Telangana,Hyderabad,500056,1,0,0
25-11-2025,Telangana,Hyderabad,500059,5,1,0
25-11-2025,Telangana,Hyderabad,500062,3,2,0
05-11-2025,Telangana,Hyderabad,500002,8,2,0
05-11-2025,Telangana,Hyderabad,500005,17,8,0
05-11-2025,Telangana,Hyderabad,500013,9,2,0
05-11-2025,Telangana,Hyderabad,500016,2,1,0
05-11-2025,Telangana,Hyderabad,500040,2,0,0
05-11-2025,Telangana,Hyderabad,500053,20,2,0
05-11-2025,Telangana,Hyderabad,500065,2,0,0
03-11-2025,Telangana,Hyderabad,500005,9,2,0
03-11-2025,Telangana,Hyderabad,500008,11,2,0
03-11-2025,Telangana,Hyderabad,500009,1,0,0
03-11-2025,Telangana,Hyderabad,500017,1,0,0
03-11-2025,Telangana,Hyderabad,500027,0,1,0
03-11-2025,Telangana,Hyderabad,500028,5,0,1
03-11-2025,Telangana,Hyderabad,500033,0,1,1
03-11-2025,Telangana,Hyderabad,500045,4,0,0
04-11-2025,Telangana,Hyderabad,500053,1,0,0
06-11-2025,Telangana,Hyderabad,500006,4,1,0
06-11-2025,Telangana,Hyderabad,500013,6,1,6
06-11-2025,Telangana,Hyderabad,500020,6,1,0
06-11-2025,Telangana,Hyderabad,500023,1,0,0
06-11-2025,Telangana,Hyderabad,500033,0,1,1
06-11-2025,Telangana,Hyderabad,500034,3,0,3
06-11-2025,Telangana,Hyderabad,500042,1,0,0
06-11-2025,Telangana,Hyderabad,500073,0,0,1
07-11-2025,Telangana,Hyderabad,500006,6,2,0
07-11-2025,Telangana,Hyderabad,500027,6,0,0
07-11-2025,Telangana,Hyderabad,500034,2,1,0
07-11-2025,Telangana,Hyderabad,500059,6,1,0
07-11-2025,Telangana,Hyderabad,500067,1,0,0
07-11-2025,Telangana,Hyderabad,500094,3,0,2
07-11-2025,Telangana,Hyderabad,500096,0,0,1
08-11-2025,Telangana,Hyderabad,500008,17,3,0
08-11-2025,Telangana,Hyderabad,500020,3,1,0
08-11-2025,Telangana,Hyderabad,500044,2,0,0
08-11-2025,Telangana,Hyderabad,500053,17,5,0
08-11-2025,Telangana,Hyderabad,500054,1,0,0
08-11-2025,Telangana,Hyderabad,500057,1,0,0
08-11-2025,Telangana,Hyderabad,500096,1,0,0
09-11-2025,Telangana,Hyderabad,500001,5,2,1
09-11-2025,Telangana,Hyderabad,500005,16,1,0
09-11-2025,Telangana,Hyderabad,500024,5,0,0
09-11-2025,Telangana,Hyderabad,500027,1,0,0
09-11-2025,Telangana,Hyderabad,500029,1,0,0
09-11-2025,Telangana,Hyderabad,500040,5,2,0
09-11-2025,Telangana,Hyderabad,500044,3,0,0
09-11-2025,Telangana,Hyderabad,500049,0,1,0
09-11-2025,Telangana,Hyderabad,500054,2,0,0
13-11-2025,Telangana,Hyderabad,500002,5,3,0
13-11-2025,Telangana,Hyderabad,500003,3,0,0
13-11-2025,Telangana,Hyderabad,500027,1,1,0
13-11-2025,Telangana,Hyderabad,500038,0,2,0
13-11-2025,Telangana,Hyderabad,500053,10,4,0
13-11-2025,Telangana,Hyderabad,500064,8,1,0
13-11-2025,Telangana,Hyderabad,500082,1,0,0
14-11-2025,Telangana,Hyderabad,500001,14,2,0
14-11-2025,Telangana,Hyderabad,500004,3,0,0
14-11-2025,Telangana,Hyderabad,500005,15,4,0
14-11-2025,Telangana,Hyderabad,500007,2,0,0
14-11-2025,Telangana,Hyderabad,500012,4,2,0
14-11-2025,Telangana,Hyderabad,500028,10,1,1
14-11-2025,Telangana,Hyderabad,500038,3,0,0
14-11-2025,Telangana,Hyderabad,500055,2,0,0
14-11-2025,Telangana,Hyderabad,500064,23,1,0
14-11-2025,Telangana,Hyderabad,500080,1,0,0
14-11-2025,Telangana,Hyderabad,500082,0,1,0
17-11-2025,Telangana,Hyderabad,500010,1,0,0
17-11-2025,Telangana,Hyderabad,500011,2,0,0
17-11-2025,Telangana,Hyderabad,500012,2,0,0
17-11-2025,Telangana,Hyderabad,500015,3,1,0
17-11-2025,Telangana,Hyderabad,500026,1,0,0
17-11-2025,Telangana,Hyderabad,500027,1,0,0
17-11-2025,Telangana,Hyderabad,500036,1,0,3
17-11-2025,Telangana,Hyderabad,500044,1,0,1
17-11-2025,Telangana,Hyderabad,500053,7,1,0
17-11-2025,Telangana,Hyderabad,500054,2,1,0
17-11-2025,Telangana,Hyderabad,500062,0,1,1
17-11-2025,Telangana,Hyderabad,500064,1,1,1
17-11-2025,Telangana,Hyderabad,500067,0,1,0
17-11-2025,Telangana,Hyderabad,500096,1,0,0
18-11-2025,Telangana,Hyderabad,500012,5,0,0
18-11-2025,Telangana,Hyderabad,500015,2,5,0
18-11-2025,Telangana,Hyderabad,500023,12,1,1
18-11-2025,Telangana,Hyderabad,500027,1,1,0
18-11-2025,Telangana,Hyderabad,500028,15,1,2
18-11-2025,Telangana,Hyderabad,500036,9,0,0
18-11-2025,Telangana,Hyderabad,500038,4,0,0
18-11-2025,Telangana,Hyderabad,500047,1,0,0
18-11-2025,Telangana,Hyderabad,500049,1,0,0
18-11-2025,Telangana,Hyderabad,500059,6,2,0
18-11-2025,Telangana,Hyderabad,500061,4,0,0
18-11-2025,Telangana,Hyderabad,500062,4,0,0
18-11-2025,Telangana,Hyderabad,500064,6,2,0
18-11-2025,Telangana,Hyderabad,500072,3,0,0
18-11-2025,Telangana,Hyderabad,500073,1,0,0
18-11-2025,Telangana,Hyderabad,500081,0,1,0
15-12-2025,Telangana,Hyderabad,500006,24,7,0
15-12-2025,Telangana,Hyderabad,500016,4,1,0
15-12-2025,Telangana,Hyderabad,500020,7,0,0
15-12-2025,Telangana,Hyderabad,500022,1,0,0
15-12-2025,Telangana,Hyderabad,500023,12,3,2
15-12-2025,Telangana,Hyderabad,500027,7,3,0
15-12-2025,Telangana,Hyderabad,500053,46,7,0
15-12-2025,Telangana,Hyderabad,500055,2,4,0
15-12-2025,Telangana,Hyderabad,500058,3,0,0
15-12-2025,Telangana,Hyderabad,500082,1,0,0
15-12-2025,Telangana,Hyderabad,500085,1,0,0
15-12-2025,Telangana,Hyderabad,500087,1,0,0
21-12-2025,Telangana,Hyderabad,500008,13,0,0
21-12-2025,Telangana,Hyderabad,500015,2,0,0
21-12-2025,Telangana,Hyderabad,500038,1,0,0
21-12-2025,Telangana,Hyderabad,500045,1,0,0
21-12-2025,Telangana,Hyderabad,500053,20,0,0
21-12-2025,Telangana,Hyderabad,500054,1,0,0
21-12-2025,Telangana,Hyderabad,500059,6,0,0
21-12-2025,Telangana,Hyderabad,500061,1,0,0
21-12-2025,Telangana,Hyderabad,500064,7,0,0
22-12-2025,Telangana,Hyderabad,500008,44,0,0
22-12-2025,Telangana,Hyderabad,500011,5,0,0
22-12-2025,Telangana,Hyderabad,500023,29,0,0
22-12-2025,Telangana,Hyderabad,500026,7,0,0
22-12-2025,Telangana,Hyderabad,500033,2,0,0
22-12-2025,Telangana,Hyderabad,500040,4,0,0
22-12-2025,Telangana,Hyderabad,500042,1,0,0
22-12-2025,Telangana,Hyderabad,500053,41,0,0
22-12-2025,Telangana,Hyderabad,500054,10,0,0
22-12-2025,Telangana,Hyderabad,500072,1,0,0
22-12-2025,Telangana,Hyderabad,500073,1,0,0
23-12-2025,Telangana,Hyderabad,500005,18,0,0
23-12-2025,Telangana,Hyderabad,500010,4,0,0
23-12-2025,Telangana,Hyderabad,500011,2,0,0
23-12-2025,Telangana,Hyderabad,500020,9,0,0
23-12-2025,Telangana,Hyderabad,500034,9,0,0
23-12-2025,Telangana,Hyderabad,500040,2,0,0
23-12-2025,Telangana,Hyderabad,500061,2,0,0
23-12-2025,Telangana,Hyderabad,500094,2,0,0
25-12-2025,Telangana,Hyderabad,500003,2,1,0
25-12-2025,Telangana,Hyderabad,500006,4,1,0
25-12-2025,Telangana,Hyderabad,500011,1,0,0
25-12-2025,Telangana,Hyderabad,500012,4,0,0
25-12-2025,Telangana,Hyderabad,500034,0,1,0
25-12-2025,Telangana,Hyderabad,500038,0,1,0
25-12-2025,Telangana,Hyderabad,500065,1,0,0
25-12-2025,Telangana,Hyderabad,500067,1,0,0
26-12-2025,Telangana,Hyderabad,500001,1,1,0
26-12-2025,Telangana,Hyderabad,500002,4,1,0
26-12-2025,Telangana,Hyderabad,500004,3,0,0
26-12-2025,Telangana,Hyderabad,500008,10,6,0
26-12-2025,Telangana,Hyderabad,500011,1,0,0
26-12-2025,Telangana,Hyderabad,500016,1,0,0
26-12-2025,Telangana,Hyderabad,500033,0,1,0
26-12-2025,Telangana,Hyderabad,500045,2,0,0
26-12-2025,Telangana,Hyderabad,500049,1,0,0
26-12-2025,Telangana,Hyderabad,500062,0,1,0
26-12-2025,Telangana,Hyderabad,500065,2,0,0
26-12-2025,Telangana,Hyderabad,500072,1,0,0
26-12-2025,Telangana,Hyderabad,500080,1,0,0
26-12-2025,Telangana,Hyderabad,500088,0,1,0
24-12-2025,Telangana,Hyderabad,500004,6,0,2
24-12-2025,Telangana,Hyderabad,500012,2,3,0
24-12-2025,Telangana,Hyderabad,500017,1,0,0
24-12-2025,Telangana,Hyderabad,500020,2,0,0
24-12-2025,Telangana,Hyderabad,500023,10,2,1
24-12-2025,Telangana,Hyderabad,500026,1,0,0
24-12-2025,Telangana,Hyderabad,500038,1,0,0
24-12-2025,Telangana,Hyderabad,500053,24,2,0
24-12-2025,Telangana,Hyderabad,500057,0,1,0
24-12-2025,Telangana,Hyderabad,500096,1,0,0
27-12-2025,Telangana,Hyderabad,500003,1,3,1
27-12-2025,Telangana,Hyderabad,500004,1,1,1
27-12-2025,Telangana,Hyderabad,500009,3,0,0
27-12-2025,Telangana,Hyderabad,500012,2,0,0
27-12-2025,Telangana,Hyderabad,500017,3,1,0
27-12-2025,Telangana,Hyderabad,500018,2,0,0
27-12-2025,Telangana,Hyderabad,500020,0,0,1
27-12-2025,Telangana,Hyderabad,500044,1,0,1
28-12-2025,Telangana,Hyderabad,500006,2,0,0
28-12-2025,Telangana,Hyderabad,500009,1,0,0
28-12-2025,Telangana,Hyderabad,500011,1,0,0
28-12-2025,Telangana,Hyderabad,500017,4,0,0
28-12-2025,Telangana,Hyderabad,500024,1,1,0
28-12-2025,Telangana,Hyderabad,500103,0,1,0
29-12-2025,Telangana,Hyderabad,500001,2,2,0
29-12-2025,Telangana,Hyderabad,500015,1,0,0
29-12-2025,Telangana,Hyderabad,500018,0,1,0
29-12-2025,Telangana,Hyderabad,500020,1,0,0
29-12-2025,Telangana,Hyderabad,500045,3,0,0
29-12-2025,Telangana,Hyderabad,500058,1,0,0
31-12-2025,Telangana,Hyderabad,500004,2,2,0
31-12-2025,Telangana,Hyderabad,500023,9,9,0
31-12-2025,Telangana,Hyderabad,500027,6,4,0
31-12-2025,Telangana,Hyderabad,500033,4,0,0
31-12-2025,Telangana,Hyderabad,500036,6,2,0
31-12-2025,Telangana,Hyderabad,500040,2,1,0
31-12-2025,Telangana,Hyderabad,500045,4,5,1
31-12-2025,Telangana,Hyderabad,500057,0,2,0
31-12-2025,Telangana,Hyderabad,500061,4,2,0
31-12-2025,Telangana,Hyderabad,500062,1,4,0
31-12-2025,Telangana,Hyderabad,500095,0,1,0
31-12-2025,Telangana,Hyderabad,500096,2,0,0
02-01-2026,Telangana,Hyderabad,500001,1,2,0
02-01-2026,Telangana,Hyderabad,500008,7,4,0
02-01-2026,Telangana,Hyderabad,500015,0,1,2
02-01-2026,Telangana,Hyderabad,500023,7,3,0
02-01-2026,Telangana,Hyderabad,500024,5,0,1
02-01-2026,Telangana,Hyderabad,500029,0,1,0
02-01-2026,Telangana,Hyderabad,500058,1,2,0
02-01-2026,Telangana,Hyderabad,500061,1,1,0
02-01-2026,Telangana,Hyderabad,500094,1,0,1
01-01-2026,Telangana,Hyderabad,500005,29,7,0
01-01-2026,Telangana,Hyderabad,500007,2,0,0
01-01-2026,Telangana,Hyderabad,500010,4,0,0
01-01-2026,Telangana,Hyderabad,500013,18,2,1
01-01-2026,Telangana,Hyderabad,500015,5,1,0
01-01-2026,Telangana,Hyderabad,500023,23,5,0
01-01-2026,Telangana,Hyderabad,500024,14,6,0
01-01-2026,Telangana,Hyderabad,500034,5,2,1
01-01-2026,Telangana,Hyderabad,500040,5,0,0
01-01-2026,Telangana,Hyderabad,500056,4,0,0
01-01-2026,Telangana,Hyderabad,500064,42,10,0
01-01-2026,Telangana,Hyderabad,500094,2,1,0
03-01-2026,Telangana,Hyderabad,500001,0,3,0
03-01-2026,Telangana,Hyderabad,500010,0,1,0
03-01-2026,Telangana,Hyderabad,500020,0,2,0
03-01-2026,Telangana,Hyderabad,500040,0,1,0
03-01-2026,Telangana,Hyderabad,500055,1,0,0
03-01-2026,Telangana,Hyderabad,500059,0,3,1
03-01-2026,Telangana,Hyderabad,500072,1,0,0
09-06-2025,Telangana,Hyderabad,500003,3,2,0
09-06-2025,Telangana,Hyderabad,500007,0,1,1
09-06-2025,Telangana,Hyderabad,500017,2,0,0
09-06-2025,Telangana,Hyderabad,500041,1,0,0
09-06-2025,Telangana,Hyderabad,500044,0,4,0
09-06-2025,Telangana,Hyderabad,500053,8,1,0
09-06-2025,Telangana,Hyderabad,500062,0,1,0
09-06-2025,Telangana,Hyderabad,500082,1,0,1
10-06-2025,Telangana,Hyderabad,500005,7,5,0
10-06-2025,Telangana,Hyderabad,500013,4,5,0
10-06-2025,Telangana,Hyderabad,500023,7,9,0
10-06-2025,Telangana,Hyderabad,500027,3,1,1
10-06-2025,Telangana,Hyderabad,500044,0,0,1
10-06-2025,Telangana,Hyderabad,500054,2,1,0
10-06-2025,Telangana,Hyderabad,500065,1,0,0
10-06-2025,Telangana,Hyderabad,500067,2,0,0
10-06-2025,Telangana,Hyderabad,500082,2,0,0
10-06-2025,Telangana,Hyderabad,500085,1,0,0
11-06-2025,Telangana,Hyderabad,500001,10,4,0
11-06-2025,Telangana,Hyderabad,500003,2,2,0
11-06-2025,Telangana,Hyderabad,500005,11,6,0
11-06-2025,Telangana,Hyderabad,500006,12,7,0
11-06-2025,Telangana,Hyderabad,500016,0,1,1
11-06-2025,Telangana,Hyderabad,500018,3,4,0
11-06-2025,Telangana,Hyderabad,500057,1,2,0
11-06-2025,Telangana,Hyderabad,500059,6,2,0
11-06-2025,Telangana,Hyderabad,500064,6,2,0
11-06-2025,Telangana,Hyderabad,500072,1,5,0
11-06-2025,Telangana,Hyderabad,500082,0,0,1
12-06-2025,Telangana,Hyderabad,500012,1,0,0
12-06-2025,Telangana,Hyderabad,500015,0,1,0
12-06-2025,Telangana,Hyderabad,500016,1,1,0
12-06-2025,Telangana,Hyderabad,500049,1,0,0
12-06-2025,Telangana,Hyderabad,500053,7,7,1
12-06-2025,Telangana,Hyderabad,500054,1,0,0
12-06-2025,Telangana,Hyderabad,500065,1,1,0
12-06-2025,Telangana,Hyderabad,500073,1,0,0
12-06-2025,Telangana,Hyderabad,500094,2,0,0
13-06-2025,Telangana,Hyderabad,500006,6,4,1
13-06-2025,Telangana,Hyderabad,500008,2,4,1
13-06-2025,Telangana,Hyderabad,500016,1,1,0
13-06-2025,Telangana,Hyderabad,500017,1,1,0
13-06-2025,Telangana,Hyderabad,500026,0,0,1
13-06-2025,Telangana,Hyderabad,500038,0,1,0
13-06-2025,Telangana,Hyderabad,500045,1,0,0
13-06-2025,Telangana,Hyderabad,500061,0,1,0
13-06-2025,Telangana,Hyderabad,500082,2,0,0
14-06-2025,Telangana,Hyderabad,500006,5,7,0
14-06-2025,Telangana,Hyderabad,500020,8,2,0
14-06-2025,Telangana,Hyderabad,500026,2,3,0
14-06-2025,Telangana,Hyderabad,500029,1,1,0
14-06-2025,Telangana,Hyderabad,500044,3,1,0
14-06-2025,Telangana,Hyderabad,500053,9,7,1
14-06-2025,Telangana,Hyderabad,500054,2,0,0
14-06-2025,Telangana,Hyderabad,500058,1,4,0
14-06-2025,Telangana,Hyderabad,500061,1,1,0
14-06-2025,Telangana,Hyderabad,500064,10,5,0
14-06-2025,Telangana,Hyderabad,500095,0,1,0
15-06-2025,Telangana,Hyderabad,500005,2,1,0
15-06-2025,Telangana,Hyderabad,500008,1,1,0
15-06-2025,Telangana,Hyderabad,500011,0,2,0
15-06-2025,Telangana,Hyderabad,500024,1,0,0
15-06-2025,Telangana,Hyderabad,500026,1,0,0
15-06-2025,Telangana,Hyderabad,500040,1,1,0
15-06-2025,Telangana,Hyderabad,500058,0,2,0
15-06-2025,Telangana,Hyderabad,500064,3,1,0
17-06-2025,Telangana,Hyderabad,500001,4,6,0
17-06-2025,Telangana,Hyderabad,500008,24,16,0
17-06-2025,Telangana,Hyderabad,500017,0,1,1
17-06-2025,Telangana,Hyderabad,500020,8,2,0
17-06-2025,Telangana,Hyderabad,500028,6,5,0
17-06-2025,Telangana,Hyderabad,500034,1,3,0
17-06-2025,Telangana,Hyderabad,500040,1,0,0
17-06-2025,Telangana,Hyderabad,500044,3,0,0
17-06-2025,Telangana,Hyderabad,500056,2,0,0
17-06-2025,Telangana,Hyderabad,500058,7,0,0
17-06-2025,Telangana,Hyderabad,500065,5,1,0
17-06-2025,Telangana,Hyderabad,500080,1,0,0
17-06-2025,Telangana,Hyderabad,500091,0,1,0
16-06-2025,Telangana,Hyderabad,500011,3,3,0
16-06-2025,Telangana,Hyderabad,500013,3,3,1
16-06-2025,Telangana,Hyderabad,500015,3,1,0
16-06-2025,Telangana,Hyderabad,500016,5,3,0
16-06-2025,Telangana,Hyderabad,500017,1,0,0
16-06-2025,Telangana,Hyderabad,500040,1,1,0
16-06-2025,Telangana,Hyderabad,500044,2,1,0
16-06-2025,Telangana,Hyderabad,500056,1,0,0
16-06-2025,Telangana,Hyderabad,500064,5,0,0
16-06-2025,Telangana,Hyderabad,500067,1,0,0
16-06-2025,Telangana,Hyderabad,500073,0,1,0
16-06-2025,Telangana,Hyderabad,500082,0,2,0
18-06-2025,Telangana,Hyderabad,500004,4,1,0
18-06-2025,Telangana,Hyderabad,500023,5,3,1
18-06-2025,Telangana,Hyderabad,500026,1,0,0
18-06-2025,Telangana,Hyderabad,500027,0,0,1
18-06-2025,Telangana,Hyderabad,500028,6,6,2
18-06-2025,Telangana,Hyderabad,500029,1,0,0
18-06-2025,Telangana,Hyderabad,500045,6,1,0
18-06-2025,Telangana,Hyderabad,500049,0,4,0
18-06-2025,Telangana,Hyderabad,500053,5,1,0
18-06-2025,Telangana,Hyderabad,500065,2,1,0
19-06-2025,Telangana,Hyderabad,500001,4,2,0
19-06-2025,Telangana,Hyderabad,500003,3,3,0
19-06-2025,Telangana,Hyderabad,500005,14,4,0
19-06-2025,Telangana,Hyderabad,500010,1,0,0
19-06-2025,Telangana,Hyderabad,500015,1,0,0
19-06-2025,Telangana,Hyderabad,500017,4,2,0
19-06-2025,Telangana,Hyderabad,500026,6,1,0
19-06-2025,Telangana,Hyderabad,500058,7,2,0
19-06-2025,Telangana,Hyderabad,500059,9,1,0
19-06-2025,Telangana,Hyderabad,500081,0,2,0
19-06-2025,Telangana,Hyderabad,500082,1,1,0
01-05-2025,Telangana,Hyderabad,500020,261,25,11
01-07-2025,Telangana,Hyderabad,500002,392,130,15
02-09-2025,Telangana,Hyderabad,500006,7,0,0
02-09-2025,Telangana,Hyderabad,500008,20,8,0
02-09-2025,Telangana,Hyderabad,500016,2,0,0
02-09-2025,Telangana,Hyderabad,500023,12,5,1
02-09-2025,Telangana,Hyderabad,500028,6,3,0
02-09-2025,Telangana,Hyderabad,500029,3,0,1
02-09-2025,Telangana,Hyderabad,500033,0,2,0
02-09-2025,Telangana,Hyderabad,500034,2,1,0
02-09-2025,Telangana,Hyderabad,500038,2,2,0
02-09-2025,Telangana,Hyderabad,500061,2,0,0
02-09-2025,Telangana,Hyderabad,500072,2,0,0
02-09-2025,Telangana,Hyderabad,500073,2,0,0
02-09-2025,Telangana,Hyderabad,500080,7,0,0
02-09-2025,Telangana,Hyderabad,500082,3,0,0
02-09-2025,Telangana,Hyderabad,500094,1,0,0
02-09-2025,Telangana,Hyderabad,500096,2,0,0
03-09-2025,Telangana,Hyderabad,500002,6,4,2
03-09-2025,Telangana,Hyderabad,500024,7,1,0
03-09-2025,Telangana,Hyderabad,500044,4,0,0
03-09-2025,Telangana,Hyderabad,500054,1,1,0
03-09-2025,Telangana,Hyderabad,500085,1,0,0
03-09-2025,Telangana,Hyderabad,500094,1,0,0
01-09-2025,Telangana,Hyderabad,500001,2,3,0
01-09-2025,Telangana,Hyderabad,500002,11,1,0
01-09-2025,Telangana,Hyderabad,500016,5,1,0
01-09-2025,Telangana,Hyderabad,500017,2,1,1
01-09-2025,Telangana,Hyderabad,500026,1,0,0
01-09-2025,Telangana,Hyderabad,500028,5,5,0
