date,state,district,pincode,demo_age_5_17,demo_age_17_
13-11-2025,Telangana,Hyderabad,500069,1,0
13-11-2025,Telangana,Hyderabad,500087,1,0
13-11-2025,Telangana,Hyderabad,500091,1,0
14-11-2025,Telangana,Hyderabad,500002,11,31
14-11-2025,Telangana,Hyderabad,500006,5,55
14-11-2025,Telangana,Hyderabad,500010,1,11
14-11-2025,Telangana,Hyderabad,500015,3,20
14-11-2025,Telangana,Hyderabad,500020,1,29
14-11-2025,Telangana,Hyderabad,500029,2,18
14-11-2025,Telangana,Hyderabad,500045,7,30
14-11-2025,Telangana,Hyderabad,500057,0,3
14-11-2025,Telangana,Hyderabad,500059,4,61
14-11-2025,Telangana,Hyderabad,500065,1,23
14-11-2025,Telangana,Hyderabad,500087,0,1
16-11-2025,Telangana,Hyderabad,500002,1,9
16-11-2025,Telangana,Hyderabad,500004,0,2
16-11-2025,Telangana,Hyderabad,500006,1,5
16-11-2025,Telangana,Hyderabad,500010,0,7
16-11-2025,Telangana,Hyderabad,500014,0,1
16-11-2025,Telangana,Hyderabad,500017,3,6
16-11-2025,Telangana,Hyderabad,500044,1,0
16-11-2025,Telangana,Hyderabad,500053,4,21
17-11-2025,Telangana,Hyderabad,500002,5,43
17-11-2025,Telangana,Hyderabad,500004,4,18
17-11-2025,Telangana,Hyderabad,500008,13,78
17-11-2025,Telangana,Hyderabad,500017,2,25
17-11-2025,Telangana,Hyderabad,500020,6,44
17-11-2025,Telangana,Hyderabad,500025,0,7
17-11-2025,Telangana,Hyderabad,500033,0,3
17-11-2025,Telangana,Hyderabad,500042,3,1
17-11-2025,Telangana,Hyderabad,500045,2,22
17-11-2025,Telangana,Hyderabad,500049,1,6
17-11-2025,Telangana,Hyderabad,500058,1,12
17-11-2025,Telangana,Hyderabad,500072,2,4
17-11-2025,Telangana,Hyderabad,500073,1,12
17-11-2025,Telangana,Hyderabad,500081,0,2
17-11-2025,Telangana,Hyderabad,500088,0,2
06-11-2025,Telangana,Hyderabad,500014,0,1
06-11-2025,Telangana,Hyderabad,500017,5,23
06-11-2025,Telangana,Hyderabad,500024,5,21
06-11-2025,Telangana,Hyderabad,500036,9,39
06-11-2025,Telangana,Hyderabad,500038,3,12
06-11-2025,Telangana,Hyderabad,500040,1,8
06-11-2025,Telangana,Hyderabad,500045,5,29
06-11-2025,Telangana,Hyderabad,500053,10,85
06-11-2025,Telangana,Hyderabad,500056,1,5
06-11-2025,Telangana,Hyderabad,500080,3,19
05-11-2025,Telangana,Hyderabad,500009,0,4
05-11-2025,Telangana,Hyderabad,500011,3,8
05-11-2025,Telangana,Hyderabad,500015,1,3
05-11-2025,Telangana,Hyderabad,500018,5,19
05-11-2025,Telangana,Hyderabad,500024,6,11
05-11-2025,Telangana,Hyderabad,500027,0,9
05-11-2025,Telangana,Hyderabad,500031,0,3
05-11-2025,Telangana,Hyderabad,500045,1,8
05-11-2025,Telangana,Hyderabad,500047,0,1
05-11-2025,Telangana,Hyderabad,500050,0,3
05-11-2025,Telangana,Hyderabad,500055,2,1
05-11-2025,Telangana,Hyderabad,500061,2,14
05-11-2025,Telangana,Hyderabad,500062,1,6
05-11-2025,Telangana,Hyderabad,500067,2,1
05-11-2025,Telangana,Hyderabad,500072,3,3
04-11-2025,Telangana,Hyderabad,500004,2,18
04-11-2025,Telangana,Hyderabad,500006,12,47
04-11-2025,Telangana,Hyderabad,500007,1,11
04-11-2025,Telangana,Hyderabad,500009,2,12
04-11-2025,Telangana,Hyderabad,500020,9,35
04-11-2025,Telangana,Hyderabad,500027,3,15
04-11-2025,Telangana,Hyderabad,500055,0,2
04-11-2025,Telangana,Hyderabad,500061,2,37
04-11-2025,Telangana,Hyderabad,500064,10,55
04-11-2025,Telangana,Hyderabad,500080,0,18
07-11-2025,Telangana,Hyderabad,500011,4,26
07-11-2025,Telangana,Hyderabad,500015,5,22
07-11-2025,Telangana,Hyderabad,500017,6,22
07-11-2025,Telangana,Hyderabad,500018,5,41
07-11-2025,Telangana,Hyderabad,500029,4,16
07-11-2025,Telangana,Hyderabad,500056,1,4
07-11-2025,Telangana,Hyderabad,500073,0,14
07-11-2025,Telangana,Hyderabad,500080,2,5
07-11-2025,Telangana,Hyderabad,500087,0,1
07-11-2025,Telangana,Hyderabad,500091,1,2
15-11-2025,Telangana,Hyderabad,500001,6,19
15-11-2025,Telangana,Hyderabad,500002,7,31
15-11-2025,Telangana,Hyderabad,500008,11,63
15-11-2025,Telangana,Hyderabad,500009,2,11
15-11-2025,Telangana,Hyderabad,500013,8,46
15-11-2025,Telangana,Hyderabad,500015,1,22
15-11-2025,Telangana,Hyderabad,500026,6,14
15-11-2025,Telangana,Hyderabad,500027,5,13
15-11-2025,Telangana,Hyderabad,500040,2,9
15-11-2025,Telangana,Hyderabad,500062,7,8
15-11-2025,Telangana,Hyderabad,500096,0,3
18-11-2025,Telangana,Hyderabad,500003,3,25
18-11-2025,Telangana,Hyderabad,500006,10,65
18-11-2025,Telangana,Hyderabad,500007,0,4
18-11-2025,Telangana,Hyderabad,500024,5,32
18-11-2025,Telangana,Hyderabad,500053,11,91
18-11-2025,Telangana,Hyderabad,500055,0,3
18-11-2025,Telangana,Hyderabad,500058,0,8
18-11-2025,Telangana,Hyderabad,500067,3,2
18-11-2025,Telangana,Hyderabad,500080,1,15
18-11-2025,Telangana,Hyderabad,500096,0,3
20-11-2025,Telangana,Hyderabad,500008,12,96
20-11-2025,Telangana,Hyderabad,500009,2,20
20-11-2025,Telangana,Hyderabad,500011,6,20
20-11-2025,Telangana,Hyderabad,500015,4,23
20-11-2025,Telangana,Hyderabad,500016,0,14
20-11-2025,Telangana,Hyderabad,500017,4,19
20-11-2025,Telangana,Hyderabad,500028,6,56
20-11-2025,Telangana,Hyderabad,500029,1,11
20-11-2025,Telangana,Hyderabad,500033,0,7
20-11-2025,Telangana,Hyderabad,500034,4,30
20-11-2025,Telangana,Hyderabad,500058,3,14
20-11-2025,Telangana,Hyderabad,500091,0,2
20-11-2025,Telangana,Hyderabad,500094,0,8
19-11-2025,Telangana,Hyderabad,500004,4,24
19-11-2025,Telangana,Hyderabad,500005,9,63
19-11-2025,Telangana,Hyderabad,500017,1,28
19-11-2025,Telangana,Hyderabad,500034,2,27
19-11-2025,Telangana,Hyderabad,500040,1,7
19-11-2025,Telangana,Hyderabad,500049,5,6
19-11-2025,Telangana,Hyderabad,500062,0,9
19-11-2025,Telangana,Hyderabad,500072,5,11
19-11-2025,Telangana,Hyderabad,500080,0,21
21-11-2025,Telangana,Hyderabad,500012,1,21
21-11-2025,Telangana,Hyderabad,500015,3,20
21-11-2025,Telangana,Hyderabad,500017,3,23
21-11-2025,Telangana,Hyderabad,500026,2,14
21-11-2025,Telangana,Hyderabad,500040,0,4
21-11-2025,Telangana,Hyderabad,500057,1,1
21-11-2025,Telangana,Hyderabad,500062,4,5
21-11-2025,Telangana,Hyderabad,500081,1,2
21-11-2025,Telangana,Hyderabad,500091,0,2
21-11-2025,Telangana,Hyderabad,500095,0,2
21-11-2025,Telangana,Hyderabad,500096,1,4
01-11-2025,Telangana,Hyderabad,500009,2,15
01-11-2025,Telangana,Hyderabad,500010,4,9
01-11-2025,Telangana,Hyderabad,500013,16,70
01-11-2025,Telangana,Hyderabad,500027,9,10
01-11-2025,Telangana,Hyderabad,500033,0,9
01-11-2025,Telangana,Hyderabad,500040,7,7
01-11-2025,Telangana,Hyderabad,500045,6,23
01-11-2025,Telangana,Hyderabad,500053,13,90
01-11-2025,Telangana,Hyderabad,500057,2,4
01-11-2025,Telangana,Hyderabad,500058,0,8
01-11-2025,Telangana,Hyderabad,500067,0,6
02-11-2025,Telangana,Hyderabad,500002,0,12
02-11-2025,Telangana,Hyderabad,500009,1,2
02-11-2025,Telangana,Hyderabad,500011,0,6
02-11-2025,Telangana,Hyderabad,500013,7,12
02-11-2025,Telangana,Hyderabad,500015,0,4
02-11-2025,Telangana,Hyderabad,500016,1,4
02-11-2025,Telangana,Hyderabad,500023,1,13
02-11-2025,Telangana,Hyderabad,500034,0,7
02-11-2025,Telangana,Hyderabad,500036,3,7
02-11-2025,Telangana,Hyderabad,500050,0,2
02-11-2025,Telangana,Hyderabad,500053,0,13
02-11-2025,Telangana,Hyderabad,500080,0,4
02-11-2025,Telangana,Hyderabad,500081,0,1
02-11-2025,Telangana,Hyderabad,500094,0,3
03-11-2025,Telangana,Hyderabad,500004,3,13
03-11-2025,Telangana,Hyderabad,500006,9,53
03-11-2025,Telangana,Hyderabad,500013,14,44
03-11-2025,Telangana,Hyderabad,500026,1,14
03-11-2025,Telangana,Hyderabad,500034,1,15
03-11-2025,Telangana,Hyderabad,500044,3,18
03-11-2025,Telangana,Hyderabad,500050,1,4
03-11-2025,Telangana,Hyderabad,500053,22,85
03-11-2025,Telangana,Hyderabad,500059,6,84
03-11-2025,Telangana,Hyderabad,500061,4,25
03-11-2025,Telangana,Hyderabad,500062,6,7
03-11-2025,Telangana,Hyderabad,500064,11,38
03-11-2025,Telangana,Hyderabad,500072,4,11
03-11-2025,Telangana,Hyderabad,500094,4,12
30-10-2025,Telangana,Hyderabad,500004,0,11
30-10-2025,Telangana,Hyderabad,500009,0,13
30-10-2025,Telangana,Hyderabad,500023,4,42
30-10-2025,Telangana,Hyderabad,500029,2,12
30-10-2025,Telangana,Hyderabad,500044,5,15
30-10-2025,Telangana,Hyderabad,500047,0,1
30-10-2025,Telangana,Hyderabad,500061,2,27
30-10-2025,Telangana,Hyderabad,500067,0,4
30-10-2025,Telangana,Hyderabad,500072,3,8
30-10-2025,Telangana,Hyderabad,500081,0,4
30-10-2025,Telangana,Hyderabad,500091,0,2
29-10-2025,Telangana,Hyderabad,500007,0,12
29-10-2025,Telangana,Hyderabad,500008,11,65
29-10-2025,Telangana,Hyderabad,500010,2,4
29-10-2025,Telangana,Hyderabad,500018,2,24
29-10-2025,Telangana,Hyderabad,500025,0,1
29-10-2025,Telangana,Hyderabad,500027,2,12
29-10-2025,Telangana,Hyderabad,500033,0,5
29-10-2025,Telangana,Hyderabad,500041,1,0
29-10-2025,Telangana,Hyderabad,500044,1,12
29-10-2025,Telangana,Hyderabad,500047,0,1
29-10-2025,Telangana,Hyderabad,500049,3,3
29-10-2025,Telangana,Hyderabad,500050,1,4
29-10-2025,Telangana,Hyderabad,500059,5,45
29-10-2025,Telangana,Hyderabad,500061,3,17
29-10-2025,Telangana,Hyderabad,500073,1,4
29-10-2025,Telangana,Hyderabad,500088,0,1
23-11-2025,Telangana,Hyderabad,500006,0,6
23-11-2025,Telangana,Hyderabad,500013,6,11
23-11-2025,Telangana,Hyderabad,500016,0,4
23-11-2025,Telangana,Hyderabad,500018,1,9
23-11-2025,Telangana,Hyderabad,500023,3,20
23-11-2025,Telangana,Hyderabad,500024,3,6
23-11-2025,Telangana,Hyderabad,500029,1,0
23-11-2025,Telangana,Hyderabad,500062,0,2
31-10-2025,Telangana,Hyderabad,500007,0,9
31-10-2025,Telangana,Hyderabad,500018,5,40
31-10-2025,Telangana,Hyderabad,500044,1,22
31-10-2025,Telangana,Hyderabad,500045,2,29
31-10-2025,Telangana,Hyderabad,500057,1,8
29-11-2025,Telangana,Hyderabad,500001,2,34
29-11-2025,Telangana,Hyderabad,500005,14,66
29-11-2025,Telangana,Hyderabad,500008,14,106
29-11-2025,Telangana,Hyderabad,500023,3,21
29-11-2025,Telangana,Hyderabad,500034,4,18
29-11-2025,Telangana,Hyderabad,500038,1,25
29-11-2025,Telangana,Hyderabad,500042,0,2
29-11-2025,Telangana,Hyderabad,500044,3,20
29-11-2025,Telangana,Hyderabad,500053,11,106
29-11-2025,Telangana,Hyderabad,500062,7,11
29-11-2025,Telangana,Hyderabad,500080,4,17
29-11-2025,Telangana,Hyderabad,500085,1,1
29-11-2025,Telangana,Hyderabad,500091,0,1
29-11-2025,Telangana,Hyderabad,500094,1,10
29-11-2025,Telangana,Hyderabad,500096,2,6
28-11-2025,Telangana,Hyderabad,500006,7,39
28-11-2025,Telangana,Hyderabad,500007,0,9
28-11-2025,Telangana,Hyderabad,500015,4,31
28-11-2025,Telangana,Hyderabad,500018,6,54
28-11-2025,Telangana,Hyderabad,500023,6,41
28-11-2025,Telangana,Hyderabad,500027,2,7
28-11-2025,Telangana,Hyderabad,500036,4,36
28-11-2025,Telangana,Hyderabad,500045,6,44
28-11-2025,Telangana,Hyderabad,500053,15,72
28-11-2025,Telangana,Hyderabad,500055,1,5
28-11-2025,Telangana,Hyderabad,500059,3,55
22-11-2025,Telangana,Hyderabad,500004,1,19
22-11-2025,Telangana,Hyderabad,500008,13,90
22-11-2025,Telangana,Hyderabad,500012,4,9
22-11-2025,Telangana,Hyderabad,500025,0,3
22-11-2025,Telangana,Hyderabad,500028,10,54
22-11-2025,Telangana,Hyderabad,500031,1,2
22-11-2025,Telangana,Hyderabad,500042,1,5
22-11-2025,Telangana,Hyderabad,500094,2,8
24-11-2025,Telangana,Hyderabad,500004,1,21
24-11-2025,Telangana,Hyderabad,500005,9,50
24-11-2025,Telangana,Hyderabad,500008,12,72
24-11-2025,Telangana,Hyderabad,500009,0,16
24-11-2025,Telangana,Hyderabad,500011,4,25
24-11-2025,Telangana,Hyderabad,500016,1,14
24-11-2025,Telangana,Hyderabad,500024,4,14
24-11-2025,Telangana,Hyderabad,500025,0,3
24-11-2025,Telangana,Hyderabad,500031,0,1
24-11-2025,Telangana,Hyderabad,500038,1,13
24-11-2025,Telangana,Hyderabad,500045,1,33
24-11-2025,Telangana,Hyderabad,500072,2,7
24-11-2025,Telangana,Hyderabad,500096,1,6
25-11-2025,Telangana,Hyderabad,500006,5,45
25-11-2025,Telangana,Hyderabad,500008,8,86
25-11-2025,Telangana,Hyderabad,500025,0,4
25-11-2025,Telangana,Hyderabad,500028,6,59
25-11-2025,Telangana,Hyderabad,500087,0,1
25-11-2025,Telangana,Hyderabad,500095,0,2
26-11-2025,Telangana,Hyderabad,500001,3,22
26-11-2025,Telangana,Hyderabad,500004,2,16
26-11-2025,Telangana,Hyderabad,500006,5,42
26-11-2025,Telangana,Hyderabad,500010,2,2
26-11-2025,Telangana,Hyderabad,500011,1,22
26-11-2025,Telangana,Hyderabad,500015,2,24
26-11-2025,Telangana,Hyderabad,500026,3,19
26-11-2025,Telangana,Hyderabad,500055,1,2
26-11-2025,Telangana,Hyderabad,500059,7,52
26-11-2025,Telangana,Hyderabad,500061,3,25
26-11-2025,Telangana,Hyderabad,500072,1,3
02-12-2025,Telangana,Hyderabad,500011,2,26
02-12-2025,Telangana,Hyderabad,500016,5,22
02-12-2025,Telangana,Hyderabad,500028,6,74
02-12-2025,Telangana,Hyderabad,500034,5,21
02-12-2025,Telangana,Hyderabad,500040,1,1
02-12-2025,Telangana,Hyderabad,500054,3,31
02-12-2025,Telangana,Hyderabad,500058,1,9
02-12-2025,Telangana,Hyderabad,500065,0,9
02-12-2025,Telangana,Hyderabad,500067,0,7
02-12-2025,Telangana,Hyderabad,500091,0,1
01-12-2025,Telangana,Hyderabad,500005,10,67
01-12-2025,Telangana,Hyderabad,500009,0,8
01-12-2025,Telangana,Hyderabad,500011,7,21
01-12-2025,Telangana,Hyderabad,500012,8,23
01-12-2025,Telangana,Hyderabad,500016,0,13
01-12-2025,Telangana,Hyderabad,500028,8,77
01-12-2025,Telangana,Hyderabad,500029,4,26
01-12-2025,Telangana,Hyderabad,500041,2,0
01-12-2025,Telangana,Hyderabad,500044,2,22
01-12-2025,Telangana,Hyderabad,500045,5,35
01-12-2025,Telangana,Hyderabad,500049,0,5
01-12-2025,Telangana,Hyderabad,500053,11,91
01-12-2025,Telangana,Hyderabad,500055,0,1
01-12-2025,Telangana,Hyderabad,500058,1,8
27-11-2025,Telangana,Hyderabad,500003,4,29
27-11-2025,Telangana,Hyderabad,500012,5,18
27-11-2025,Telangana,Hyderabad,500033,2,6
27-11-2025,Telangana,Hyderabad,500038,3,14
27-11-2025,Telangana,Hyderabad,500043,0,1
27-11-2025,Telangana,Hyderabad,500045,7,35
27-11-2025,Telangana,Hyderabad,500049,2,4
27-11-2025,Telangana,Hyderabad,500064,10,63
27-11-2025,Telangana,Hyderabad,500088,0,1
27-11-2025,Telangana,Hyderabad,500110,0,1
30-11-2025,Telangana,Hyderabad,500003,0,8
30-11-2025,Telangana,Hyderabad,500005,4,15
30-11-2025,Telangana,Hyderabad,500007,0,2
30-11-2025,Telangana,Hyderabad,500009,1,5
30-11-2025,Telangana,Hyderabad,500011,3,12
30-11-2025,Telangana,Hyderabad,500023,4,16
30-11-2025,Telangana,Hyderabad,500026,0,2
30-11-2025,Telangana,Hyderabad,500027,2,6
30-11-2025,Telangana,Hyderabad,500040,0,3
30-11-2025,Telangana,Hyderabad,500042,1,3
30-11-2025,Telangana,Hyderabad,500053,1,23
30-11-2025,Telangana,Hyderabad,500054,0,11
30-11-2025,Telangana,Hyderabad,500072,0,6
30-11-2025,Telangana,Hyderabad,500080,2,5
30-11-2025,Telangana,Hyderabad,500095,0,1
01-03-2025,Telangana,Hyderabad,500029,107,437
01-03-2025,Telangana,Hyderabad,500015,84,527
01-03-2025,Telangana,Hyderabad,500008,273,1612
01-03-2025,Telangana,Hyderabad,500054,170,595
01-04-2025,Telangana,Hyderabad,500064,139,986
01-04-2025,Telangana,Hyderabad,500006,169,1001
01-05-2025,Telangana,Hyderabad,500045,125,557
01-05-2025,Telangana,Hyderabad,500064,149,874
01-05-2025,Telangana,Hyderabad,500018,108,743
01-05-2025,Telangana,Hyderabad,500005,192,1057
01-06-2025,Telangana,Hyderabad,500005,331,1412
01-03-2025,Telangana,Hyderabad,500058,33,216
01-03-2025,Telangana,Hyderabad,500003,162,737
01-03-2025,Telangana,Hyderabad,500061,137,509
01-03-2025,Telangana,Hyderabad,500006,300,1223
01-03-2025,Telangana,Hyderabad,500016,76,356
01-03-2025,Telangana,Hyderabad,500055,17,76
01-03-2025,Telangana,Hyderabad,500072,45,158
01-03-2025,Telangana,Hyderabad,500010,66,248
01-03-2025,Telangana,Hyderabad,500050,11,76
01-03-2025,Telangana,Hyderabad,500073,20,192
01-06-2025,Telangana,Hyderabad,500001,128,610
01-06-2025,Telangana,Hyderabad,500020,130,700
01-07-2025,Telangana,Hyderabad,500064,170,1766
01-07-2025,Telangana,Hyderabad,500058,39,364
01-07-2025,Telangana,Hyderabad,500005,306,1889
01-07-2025,Telangana,Hyderabad,500018,188,1223
02-09-2025,Telangana,Hyderabad,500003,3,41
02-09-2025,Telangana,Hyderabad,500005,5,73
02-09-2025,Telangana,Hyderabad,500024,3,13
02-09-2025,Telangana,Hyderabad,500027,1,11
02-09-2025,Telangana,Hyderabad,500031,0,2
02-09-2025,Telangana,Hyderabad,500040,0,9
02-09-2025,Telangana,Hyderabad,500056,0,2
02-09-2025,Telangana,Hyderabad,500058,1,3
01-09-2025,Telangana,Hyderabad,500008,14,86
01-09-2025,Telangana,Hyderabad,500009,4,13
01-09-2025,Telangana,Hyderabad,500011,7,30
01-09-2025,Telangana,Hyderabad,500025,2,2
01-09-2025,Telangana,Hyderabad,500029,1,14
01-09-2025,Telangana,Hyderabad,500036,4,25
01-09-2025,Telangana,Hyderabad,500050,0,3
01-09-2025,Telangana,Hyderabad,500056,1,0
01-09-2025,Telangana,Hyderabad,500059,6,39
01-09-2025,Telangana,Hyderabad,500060,0,1
01-09-2025,Telangana,Hyderabad,500064,5,48
01-09-2025,Telangana,Hyderabad,500067,0,4
01-09-2025,Telangana,Hyderabad,500080,3,13
01-09-2025,Telangana,Hyderabad,500081,0,3
03-09-2025,Telangana,Hyderabad,500003,5,22
03-09-2025,Telangana,Hyderabad,500005,6,49
03-09-2025,Telangana,Hyderabad,500006,3,37
03-09-2025,Telangana,Hyderabad,500008,18,74
03-09-2025,Telangana,Hyderabad,500013,5,42
03-09-2025,Telangana,Hyderabad,500015,4,18
03-09-2025,Telangana,Hyderabad,500029,3,16
03-09-2025,Telangana,Hyderabad,500042,0,8
03-09-2025,Telangana,Hyderabad,500065,3,12
03-09-2025,Telangana,Hyderabad,500082,1,9
03-09-2025,Telangana,Hyderabad,500087,0,1
03-09-2025,Telangana,Hyderabad,500088,0,2
03-09-2025,Telangana,Hyderabad,500096,0,9
04-09-2025,Telangana,Hyderabad,500001,3,25
04-09-2025,Telangana,Hyderabad,500009,3,13
04-09-2025,Telangana,Hyderabad,500010,1,10
04-09-2025,Telangana,Hyderabad,500011,4,25
04-09-2025,Telangana,Hyderabad,500029,5,21
04-09-2025,Telangana,Hyderabad,500034,1,15
04-09-2025,Telangana,Hyderabad,500045,4,42
04-09-2025,Telangana,Hyderabad,500055,0,4
04-09-2025,Telangana,Hyderabad,500057,1,3
04-09-2025,Telangana,Hyderabad,500064,10,44
04-09-2025,Telangana,Hyderabad,500065,2,11
05-09-2025,Telangana,Hyderabad,500006,4,12
05-09-2025,Telangana,Hyderabad,500009,2,2
05-09-2025,Telangana,Hyderabad,500013,5,21
05-09-2025,Telangana,Hyderabad,500016,1,4
05-09-2025,Telangana,Hyderabad,500023,1,7
05-09-2025,Telangana,Hyderabad,500026,0,1
05-09-2025,Telangana,Hyderabad,500027,0,9
05-09-2025,Telangana,Hyderabad,500036,0,5
05-09-2025,Telangana,Hyderabad,500061,1,10
05-09-2025,Telangana,Hyderabad,500064,1,8
05-09-2025,Telangana,Hyderabad,500065,0,2
05-09-2025,Telangana,Hyderabad,500094,0,3
07-09-2025,Telangana,Hyderabad,500001,0,2
07-09-2025,Telangana,Hyderabad,500003,0,1
07-09-2025,Telangana,Hyderabad,500005,1,13
07-09-2025,Telangana,Hyderabad,500006,0,1
07-09-2025,Telangana,Hyderabad,500008,4,11
07-09-2025,Telangana,Hyderabad,500013,7,23
07-09-2025,Telangana,Hyderabad,500026,0,2
07-09-2025,Telangana,Hyderabad,500034,0,7
07-09-2025,Telangana,Hyderabad,500044,1,3
07-09-2025,Telangana,Hyderabad,500047,0,2
07-09-2025,Telangana,Hyderabad,500061,1,10
07-09-2025,Telangana,Hyderabad,500064,0,1
07-09-2025,Telangana,Hyderabad,500073,0,3
06-09-2025,Telangana,Hyderabad,500004,0,2
06-09-2025,Telangana,Hyderabad,500005,2,21
06-09-2025,Telangana,Hyderabad,500026,0,11
06-09-2025,Telangana,Hyderabad,500028,4,16
06-09-2025,Telangana,Hyderabad,500033,0,1
06-09-2025,Telangana,Hyderabad,500042,1,0
06-09-2025,Telangana,Hyderabad,500058,0,1
06-09-2025,Telangana,Hyderabad,500059,1,31
06-09-2025,Telangana,Hyderabad,500064,1,11
08-09-2025,Telangana,Hyderabad,500005,5,52
08-09-2025,Telangana,Hyderabad,500010,1,9
08-09-2025,Telangana,Hyderabad,500011,5,36
08-09-2025,Telangana,Hyderabad,500012,2,12
08-09-2025,Telangana,Hyderabad,500017,0,21
08-09-2025,Telangana,Hyderabad,500020,1,23
08-09-2025,Telangana,Hyderabad,500024,2,17
08-09-2025,Telangana,Hyderabad,500028,8,47
08-09-2025,Telangana,Hyderabad,500033,0,13
08-09-2025,Telangana,Hyderabad,500034,1,21
08-09-2025,Telangana,Hyderabad,500042,1,5
08-09-2025,Telangana,Hyderabad,500044,0,13
08-09-2025,Telangana,Hyderabad,500045,4,26
08-09-2025,Telangana,Hyderabad,500053,9,75
08-09-2025,Telangana,Hyderabad,500058,1,12
08-09-2025,Telangana,Hyderabad,500065,1,8
08-09-2025,Telangana,Hyderabad,500082,2,16
09-09-2025,Telangana,Hyderabad,500011,5,20
09-09-2025,Telangana,Hyderabad,500015,7,27
09-09-2025,Telangana,Hyderabad,500016,0,12
09-09-2025,Telangana,Hyderabad,500020,11,40
09-09-2025,Telangana,Hyderabad,500025,0,2
09-09-2025,Telangana,Hyderabad,500047,0,1
09-09-2025,Telangana,Hyderabad,500050,0,5
09-09-2025,Telangana,Hyderabad,500056,2,1
09-09-2025,Telangana,Hyderabad,500058,2,10
09-09-2025,Telangana,Hyderabad,500059,3,48
09-09-2025,Telangana,Hyderabad,500069,0,1
09-09-2025,Telangana,Hyderabad,500072,2,9
09-09-2025,Telangana,Hyderabad,500078,0,5
09-09-2025,Telangana,Hyderabad,500095,0,5
10-09-2025,Telangana,Hyderabad,500003,6,36
10-09-2025,Telangana,Hyderabad,500009,1,16
10-09-2025,Telangana,Hyderabad,500010,1,12
10-09-2025,Telangana,Hyderabad,500013,8,63
10-09-2025,Telangana,Hyderabad,500017,2,21
10-09-2025,Telangana,Hyderabad,500031,0,3
10-09-2025,Telangana,Hyderabad,500033,1,6
10-09-2025,Telangana,Hyderabad,500057,0,5
10-09-2025,Telangana,Hyderabad,500073,1,4
10-09-2025,Telangana,Hyderabad,500088,0,1
11-09-2025,Telangana,Hyderabad,500004,0,16
11-09-2025,Telangana,Hyderabad,500007,1,5
11-09-2025,Telangana,Hyderabad,500015,2,23
11-09-2025,Telangana,Hyderabad,500017,3,18
11-09-2025,Telangana,Hyderabad,500020,0,21
11-09-2025,Telangana,Hyderabad,500023,0,28
11-09-2025,Telangana,Hyderabad,500049,0,3
11-09-2025,Telangana,Hyderabad,500057,1,5
11-09-2025,Telangana,Hyderabad,500058,0,9
11-09-2025,Telangana,Hyderabad,500059,9,47
11-09-2025,Telangana,Hyderabad,500082,3,8
13-09-2025,Telangana,Hyderabad,500001,3,14
13-09-2025,Telangana,Hyderabad,500007,3,4
13-09-2025,Telangana,Hyderabad,500008,15,82
13-09-2025,Telangana,Hyderabad,500011,6,23
13-09-2025,Telangana,Hyderabad,500012,2,5
13-09-2025,Telangana,Hyderabad,500013,11,61
13-09-2025,Telangana,Hyderabad,500020,4,24
13-09-2025,Telangana,Hyderabad,500024,3,9
13-09-2025,Telangana,Hyderabad,500040,1,10
13-09-2025,Telangana,Hyderabad,500053,14,60
13-09-2025,Telangana,Hyderabad,500055,0,1
13-09-2025,Telangana,Hyderabad,500064,5,26
13-09-2025,Telangana,Hyderabad,500067,0,4
13-09-2025,Telangana,Hyderabad,500094,0,6
12-09-2025,Telangana,Hyderabad,500009,4,7
12-09-2025,Telangana,Hyderabad,500011,5,22
12-09-2025,Telangana,Hyderabad,500012,1,17
12-09-2025,Telangana,Hyderabad,500013,9,49
12-09-2025,Telangana,Hyderabad,500023,5,20
12-09-2025,Telangana,Hyderabad,500027,4,6
12-09-2025,Telangana,Hyderabad,500029,1,19
12-09-2025,Telangana,Hyderabad,500034,2,18
12-09-2025,Telangana,Hyderabad,500045,5,33
12-09-2025,Telangana,Hyderabad,500053,11,65
12-09-2025,Telangana,Hyderabad,500055,0,1
12-09-2025,Telangana,Hyderabad,500057,0,3
12-09-2025,Telangana,Hyderabad,500058,0,9
12-09-2025,Telangana,Hyderabad,500067,1,2
14-09-2025,Telangana,Hyderabad,500015,0,1
14-09-2025,Telangana,Hyderabad,500018,2,18
14-09-2025,Telangana,Hyderabad,500033,0,2
